return_pct,final_value,cash,profit,halted,trades,sweep,steps,reset,order_pct,counter_m,atr_mult
1.360397109938567,101360.39710993857,55619.135624999995,118891.1953125,False,30,0.15,12,,0.1,2.0,2.0
1.360397109938567,101360.39710993857,55619.135624999995,118891.1953125,False,30,0.15,12,,0.1,2.0,3.0
1.360397109938567,101360.39710993857,55619.135624999995,118891.1953125,False,30,0.15,12,,0.1,2.0,0.0
1.3592453056649538,101359.24530566495,47537.5,46125.0,False,10,0.06,4,,0.15,5.0,3.0
1.3592453056649538,101359.24530566495,47537.5,46125.0,False,10,0.06,4,,0.15,5.0,0.0
1.3592453056649538,101359.24530566495,47537.5,46125.0,False,10,0.06,4,,0.15,5.0,2.0
1.3586155056844582,101358.61550568446,52263.028125,80627.8125,False,22,0.1,8,,0.1,3.0,3.0
1.3586155056844582,101358.61550568446,52263.028125,80627.8125,False,22,0.1,8,,0.1,3.0,0.0
1.3586155056844582,101358.61550568446,52263.028125,80627.8125,False,22,0.1,8,,0.1,3.0,2.0
1.358538911151947,101358.53891115195,76000.0,8000.0,False,5,0.15,4,,0.08,4.0,3.0
1.358538911151947,101358.53891115195,76000.0,8000.0,False,5,0.15,4,,0.08,4.0,0.0
1.358538911151947,101358.53891115195,76000.0,8000.0,False,5,0.15,4,,0.08,4.0,2.0
1.3522811460966477,101352.28114609665,41269.678266601564,144675.7529296875,False,26,0.15,12,,0.15,2.0,0.0
1.3522811460966477,101352.28114609665,41269.678266601564,144675.7529296875,False,26,0.1,8,,0.15,2.0,0.0
1.3522811460966477,101352.28114609665,41269.678266601564,144675.7529296875,False,26,0.1,8,,0.15,2.0,2.0
1.3522811460966477,101352.28114609665,41269.678266601564,144675.7529296875,False,26,0.1,8,,0.15,2.0,3.0
1.3522811460966477,101352.28114609665,41269.678266601564,144675.7529296875,False,26,0.15,12,,0.15,2.0,2.0
1.3522811460966477,101352.28114609665,41269.678266601564,144675.7529296875,False,26,0.15,12,,0.15,2.0,3.0
1.3354482995484722,101335.44829954847,49100.0,41500.0,False,17,0.1,8,,0.08,5.0,3.0
1.3354482995484722,101335.44829954847,49100.0,41500.0,False,17,0.1,8,,0.08,5.0,2.0
1.3354482995484722,101335.44829954847,49100.0,41500.0,False,17,0.1,8,,0.08,5.0,0.0
1.3205544714178394,101320.55447141784,59162.5,47250.00000000001,False,9,0.2,8,,0.15,2.0,2.0
1.3205544714178394,101320.55447141784,59162.5,47250.00000000001,False,9,0.2,8,,0.15,2.0,3.0
1.3205544714178394,101320.55447141784,59162.5,47250.00000000001,False,9,0.1,4,,0.15,2.0,3.0
1.3205544714178394,101320.55447141784,59162.5,47250.00000000001,False,9,0.2,8,,0.15,2.0,0.0
1.3205544714178394,101320.55447141784,59162.5,47250.00000000001,False,9,0.1,4,,0.15,2.0,0.0
1.3205544714178394,101320.55447141784,59162.5,47250.00000000001,False,9,0.1,4,,0.15,2.0,2.0
1.3055641701450804,101305.56417014508,84000.0,8000.0,False,4,0.2,4,,0.08,3.0,3.0
1.3055641701450804,101305.56417014508,84000.0,8000.0,False,4,0.2,4,,0.08,3.0,2.0
1.3055641701450804,101305.56417014508,84000.0,8000.0,False,4,0.2,4,,0.08,3.0,0.0
1.2960168917360717,101296.01689173607,73194.66272,57185.8,False,18,0.15,8,,0.08,2.0,0.0
1.2960168917360717,101296.01689173607,73194.66272,57185.8,False,18,0.15,8,,0.08,2.0,2.0
1.2960168917360717,101296.01689173607,73194.66272,57185.8,False,18,0.15,8,,0.08,2.0,3.0
1.277741371048891,101277.74137104889,71541.66666666669,20833.333333333332,False,14,0.2,12,,0.05,5.0,0.0
1.277741371048891,101277.74137104889,71541.66666666669,20833.333333333332,False,14,0.2,12,,0.05,5.0,3.0
1.277741371048891,101277.74137104889,71541.66666666669,20833.333333333332,False,14,0.2,12,,0.05,5.0,2.0
1.2653953362002066,101265.3953362002,71171.875,15468.75,False,12,0.15,8,,0.05,5.0,3.0
1.2653953362002066,101265.3953362002,71171.875,15468.75,False,12,0.15,8,,0.05,5.0,0.0
1.2653953362002066,101265.3953362002,71171.875,15468.75,False,12,0.15,8,,0.05,5.0,2.0
1.2536872106312948,101253.6872106313,70000.0,10000.0,False,5,0.15,4,,0.1,3.0,3.0
1.2536872106312948,101253.6872106313,70000.0,10000.0,False,5,0.15,4,,0.1,3.0,2.0
1.2536872106312948,101253.6872106313,70000.0,10000.0,False,5,0.15,4,,0.1,3.0,0.0
1.2417336141725537,101241.73361417255,39654.548865694436,138156.63948201877,False,51,0.08,12,,0.08,4.0,3.0
1.2417336141725537,101241.73361417255,39654.548865694436,138156.63948201877,False,51,0.08,12,,0.08,4.0,2.0
1.2417336141725537,101241.73361417255,39654.548865694436,138156.63948201877,False,51,0.08,12,,0.08,4.0,0.0
1.2376753633845219,101237.67536338452,90000.0,10000.0,False,3,0.2,4,,0.1,4.0,0.0
1.2376753633845219,101237.67536338452,90000.0,10000.0,False,3,0.2,4,,0.1,5.0,0.0
1.2376753633845219,101237.67536338452,90000.0,10000.0,False,3,0.2,4,,0.1,4.0,2.0
1.2376753633845219,101237.67536338452,90000.0,10000.0,False,3,0.2,4,,0.1,5.0,3.0
1.2376753633845219,101237.67536338452,90000.0,10000.0,False,3,0.2,4,,0.1,5.0,2.0
1.2376753633845219,101237.67536338452,90000.0,10000.0,False,3,0.2,4,,0.1,4.0,3.0
1.2292790834037732,101229.27908340377,50050.89069116877,128002.25241289561,False,43,0.1,12,,0.08,3.0,0.0
1.2292790834037732,101229.27908340377,50050.89069116877,128002.25241289561,False,43,0.1,12,,0.08,3.0,2.0
1.2292790834037732,101229.27908340377,50050.89069116877,128002.25241289561,False,43,0.1,12,,0.08,3.0,3.0
1.2196263617672958,101219.6263617673,81425.0,21500.0,False,6,0.15,4,,0.1,2.0,0.0
1.2196263617672958,101219.6263617673,81425.0,21500.0,False,6,0.15,4,,0.1,2.0,3.0
1.2196263617672958,101219.6263617673,81425.0,21500.0,False,6,0.15,4,,0.1,2.0,2.0
1.199704775057995,101199.704775058,46696.995271111125,96770.84444444448,False,33,0.1,12,,0.08,4.0,2.0
1.199704775057995,101199.704775058,46696.995271111125,96770.84444444448,False,33,0.1,12,,0.08,4.0,0.0
1.199704775057995,101199.704775058,46696.995271111125,96770.84444444448,False,33,0.1,12,,0.08,4.0,3.0
1.1786615023021731,101178.66150230217,80000.0,10000.0,False,4,0.15,4,,0.1,5.0,0.0
1.1786615023021731,101178.66150230217,80000.0,10000.0,False,4,0.15,4,,0.1,5.0,2.0
1.1786615023021731,101178.66150230217,80000.0,10000.0,False,4,0.15,4,,0.1,5.0,3.0
1.1707242223410868,101170.72422234109,61600.0,20750.0,False,8,0.2,8,,0.1,3.0,2.0
1.1707242223410868,101170.72422234109,61600.0,20750.0,False,8,0.2,8,,0.1,3.0,3.0
1.1707242223410868,101170.72422234109,61600.0,20750.0,False,8,0.2,8,,0.1,3.0,0.0
1.1707242223410868,101170.72422234109,61600.0,20750.0,False,8,0.1,4,,0.1,3.0,3.0
1.1707242223410868,101170.72422234109,61600.0,20750.0,False,8,0.1,4,,0.1,3.0,2.0
1.1707242223410868,101170.72422234109,61600.0,20750.0,False,8,0.1,4,,0.1,3.0,0.0
1.1700890410390277,101170.08904103903,80900.0,11000.0,False,4,0.2,4,,0.1,2.0,3.0
1.1700890410390277,101170.08904103903,80900.0,11000.0,False,4,0.2,4,,0.1,2.0,0.0
